id_client,nom,prenom,email,date_naissance,sexe,ville,telephone,date_inscription,canal_acquisition
CLI01189,Bensouda,Brahim,brahim-bensouda@yahoo.fr,2008-04-28,H,Rabat,0753793221,2024-10-02,TV
CLI04257,El Fassi,Khadija,khadija_elfassi@gmail.com,1984-04-29,F,oujda,0742348983,2026-02-02,Direct
CLI02485,Benali,Adil,adil_benali@hotmail.com,1960-02-06,m,Oujda,0612645436,2025-05-24,Direct
CLI01452,Benomar,Zineb,@sansdomaine,1988-12-17,F,Fès,0734094121,2023-01-24,Affichage
CLI01843,El Ouafi,Ayoub,ayoubelouafi@hotmail.com,1998-09-16,male,Agadir,0768303253,2025-01-15,Influenceur
CLI04782,Naciri,Khalid,khalid.naciri13@hotmail.com,1962-09-11,1,Tétouan,0626847167,2025-07-19,Instagram
CLI04220,Bakkali,Soufiane,soufianebakkali32@menara.ma,1978-06-09,male,Marrakech,0786491705,2023-12-15,Affichage
CLI00959,Berrada,Bilal,bilal-berrada@menara.ma,1983-05-02,Homme,Oujda,0749092288,2023-12-27,Recommandation
CLI00767,El Moussaoui,Mariam,mariam-elmoussaoui@gmail.com,1987-08-07,F,Fès,0707986617,2024-06-07,Direct
CLI01678,Naciri,Mustapha,mustapha-naciri17@yahoo.fr,1961-03-14,m,Tanger,0607559841,2024-10-12,Recommandation
CLI01888,Bensouda,Fatima,fatima_bensouda@gmail.com,1982-02-06,0,Taza,0680166480,2022-08-09,Facebook
CLI03653,Berrada,Nadia,nadia.berrada@hotmail.com,1978-02-13,0,Casablanca,0773990537,2024-04-20,TV
CLI00614,Ksikes,Amine,amine-ksikes64@hotmail.com,1994-11-22,H,Meknès,0767252145,2022-06-28,Facebook
CLI03298,Saidi,Khadija,khadija_saidi39@gmail.com,1950-03-14,Femme,Safi,0720207657,2024-01-08,TV
CLI00348,Bakkali,Samira,samira_bakkali@menara.ma,1990-04-30,female,Fès,0768105485,2024-11-18,Instagram
CLI04853,Ksikes,Nadia,nadia_ksikes@hotmail.com,1947-11-04,female,Nador,0677601326,2025-03-14,Affichage
CLI01714,El Ouafi,Hicham,hichamelouafi@hotmail.com,1945-09-09,H,Tétouan,0635702409,2022-11-10,Email
CLI03218,Tahiri,Reda,reda_tahiri2@gmail.com,1949-11-20,M,Oujda,0709642256,2024-12-07,Email
CLI00250,Filali,Najat,najat.filali@yahoo.fr,1969-05-13,0,Tétouan,0623557702,2022-04-09,Direct
CLI03979,Oulhaj,Younes,younes_oulhaj@yahoo.fr,1947-11-27,m,Meknès,0622471411,2024-10-28,Influenceur
CLI02957,Hajji,Mohammed,mohammed_hajji@yahoo.fr,1946-01-08,Homme,Béni Mellal,0607714650,2025-05-21,Facebook
CLI02929,El Hamdouchi,Sanaa,sanaa_elhamdouchi27@yahoo.fr,1963-12-03,female,casa,0631213124,2023-09-30,Email
CLI03861,Boulahia,Ghita,ghitaboulahia75@gmail.com,2004-05-24,Femme,Tanger,0762573169,2025-06-04,TikTok
CLI00465,Zeroual,Salma,salmazeroual@gmail.com,1956-03-15,F,Meknès,0782631281,2025-05-11,TV
CLI01754,Bensouda,Samir,samir.bensouda@outlook.com,1967-09-01,m,Casablanca,0731112817,2022-08-16,Direct
CLI03328,Benhaddou,Imane,imane-benhaddou@yahoo.fr,1997-06-24,Femme,Béni Mellal,0765198465,2023-07-29,Influenceur
CLI02694,Benhaddou,Zineb,zinebbenhaddou45@yahoo.fr,1967-05-20,female,Rabat,0690544171,2025-07-14,Google SEO
CLI04831,El Fassi,Mustapha,mustapha-elfassi19@menara.ma,2001-10-01,H,Fès,0629419460,2022-08-13,Google SEO
CLI01394,Drissi,Bilal,bilal_drissi@hotmail.com,1954-07-31,M,Casablanca,0763166968,2022-12-07,Direct
CLI01419,El Andaloussi,Aziz,azizelandaloussi@hotmail.com,1950-05-31,M,Marrakech,0670946577,2023-04-29,Direct
CLI00625,El Amrani,Ghita,ghita.elamrani@hotmail.com,1962-10-06,F,Safi,0635090254,2026-02-06,Facebook
CLI01961,El Hamdouchi,Najat,najatelhamdouchi@outlook.com,1957-04-24,0,Meknès,0657504224,2024-06-20,Influenceur
CLI01198,Kettani,Reda,redakettani@menara.ma,1993-03-23,Homme,Safi,0793765016,2025-07-19,Direct
CLI01255,Bouazza,Badr,badrbouazza@menara.ma,1967-10-01,Homme,Tanger,0685762648,2024-06-24,Instagram
CLI02505,Mernissi,Ghita,ghita-mernissi@hotmail.com,1978-01-03,female,Oujda,0721396362,2024-08-06,Google SEO
CLI04354,El Fassi,Houssam,houssam.elfassi57@yahoo.fr,1997-04-28,male,Marrakech,0622480642,2024-07-18,Google SEO
CLI03364,Benkirane,Manal,manal.benkirane@menara.ma,1949-04-07,0,Casablanca,0646049912,2024-10-08,TV
CLI03438,Mernissi,Houssam,houssam-mernissi86@menara.ma,1957-12-22,H,tétouan,0634562155,2026-03-29,TikTok
CLI00953,Lahlou,Abdellatif,abdellatiflahlou@gmail.com,1995-03-09,M,Fès,0697425513,2026-04-10,Influenceur
CLI04423,Saidi,Hajar,hajarsaidi@hotmail.com,1982-09-15,F,Safi,0606045409,2023-06-25,Influenceur
CLI91099,Benjelloun,Ilham,ilham_benjelloun@yahoo.fr,1948-09-10,Femme,Safi,0633373634,2023-01-22,Influenceur
CLI01094,Errami,Sara,saraerrami@yahoo.fr,1964-09-07,0,Marrakech,0600687586,2023-12-01,Affichage
CLI03806,Ksikes,Ilyas,ilyasksikes35@gmail.com,1947-01-29,M,Agadir,0797075149,2022-10-28,Direct
CLI03239,Benomar,Rachid,rachid_benomar@gmail.com,2004-05-20,Homme,Kenitra,0669513191,2025-12-19,Recommandation
CLI00381,El Azzouzi,Mohammed,mohammed_elazzouzi55@yahoo.fr,1958-05-31,Homme,Béni Mellal,0622599996,2023-02-24,Influenceur
CLI04748,Mernissi,Hamid,hamid-mernissi@menara.ma,1985-02-20,H,Casablanca,0643438335,2023-12-19,Google SEO
CLI01543,Lamrani,Ilham,ilham_lamrani@gmail.com,1952-02-03,f,Agadir,0663240510,2025-11-04,Facebook
CLI02775,Benjelloun,Amina,amina-benjelloun@gmail.com,1951-06-23,F,Marrakech,0644772045,2023-01-10,Email
CLI04301,Kettani,Mariam,mariam.kettani@outlook.com,1991-02-11,0,Rabat,0657231488,2024-06-13,TV
CLI03610,Bakkali,Badr,badr_bakkali@outlook.com,1996-06-07,m,Kenitra,0638551510,2024-02-02,TV
CLI04869,Lahlou,Ilyas,ilyaslahlou@gmail.com,1947-01-30,M,Safi,0622039087,2023-08-01,Influenceur
CLI01700,Benjelloun,Houssam,houssam.benjelloun@hotmail.com,1987-01-07,H,Rabat,0612959031,2023-08-14,Direct
CLI03355,El Fassi,Othmane,othmane_elfassi15@menara.ma,1972-01-18,m,tétouan,0665727380,2025-01-27,Instagram
CLI04537,Bouazza,Oumaima,oumaimabouazza1@outlook.com,1972-04-16,Femme,Fès,0766662608,2023-02-23,TV
CLI02541,Fennich,Reda,reda_fennich@outlook.com,1962-08-29,M,Tanger,0658587263,2023-02-14,Facebook
CLI03716,Guerrouj,Samir,samir.guerrouj@gmail.com,1977-06-26,H,Safi,0773580541,2022-06-05,Influenceur
CLI00853,El Azzouzi,Rabha,rabha.elazzouzi11@hotmail.com,1997-09-15,f,Tanger,0654760220,2022-06-25,Influenceur
CLI04951,Boulahia,Sanaa,sanaa_boulahia@outlook.com,1998-10-22,female,Safi,0629932899,2023-09-27,TV
CLI02903,Idrissi,Sara,sara_idrissi@gmail.com,1958-10-21,female,Meknès,0740231342,2022-06-06,Influenceur
CLI03168,Tazi,Khadija,khadija.tazi71@outlook.com,1954-10-27,female,Taza,0695572903,2023-09-05,Recommandation
CLI01281,Hajji,Omar,omar-hajji@hotmail.com,2008-03-22,Homme,Kenitra,0704794719,2025-03-31,TV
CLI00286,Errami,Laila,laila-errami@gmail.com,2008-05-17,Femme,Fès,0607427990,2024-09-03,Direct
CLI04041,Hajji,Zineb,zinebhajji@gmail.com,1948-07-05,Femme,Kenitra,0791321475,2025-08-03,Facebook
CLI03068,Benhaddou,Laila,laila-benhaddou66@gmail.com,1946-10-11,F,Meknès,0681180319,2023-07-11,Influenceur
CLI01098,Errami,Nour,nour-errami@yahoo.fr,1990-07-31,female,agadir,0645073567,2022-11-30,Recommandation
CLI00588,Ksikes,Tarik,tarik_ksikes57@gmail.com,1994-10-30,M,Taza,0677633691,2025-02-28,Instagram
CLI01037,Drissi,Adil,adil-drissi@outlook.com,1958-08-09,Homme,Agadir,0718589900,2025-12-15,Facebook
CLI04211,El Ouafi,Hamid,hamid.elouafi@gmail.com,1947-03-12,H,Meknès,0779526890,2024-11-14,Affichage
CLI02349,El Amrani,Issam,issam_elamrani@yahoo.fr,1961-01-22,male,Tétouan,0682363725,2025-05-10,Instagram
CLI03695,Benomar,Mariam,mariam.benomar15@gmail.com,1971-09-11,f,meknes,0615403359,2024-09-02,Influenceur
CLI04595,El Khamlichi,Brahim,brahim.elkhamlichi@yahoo.fr,1986-05-29,M,taza,0677718130,2024-02-17,Influenceur
CLI03819,Ziani,Salma,salma-ziani@gmail.com,2001-03-05,female,TETOUAN,0669832144,2025-07-21,TikTok
CLI00094,Bouazza,Nabil,nabil.bouazza@outlook.com,2001-08-04,H,nador,0762265676,2023-09-08,Influenceur
CLI01143,Alaoui,Samir,samir_alaoui8@hotmail.com,1948-08-05,m,Casablanca,0686015711,2023-01-06,Direct
CLI01258,Alaoui,Najat,najat_alaoui@yahoo.fr,1982-06-26,Femme,Meknès,0631812335,2022-12-24,Direct
CLI01698,Berrada,Zakaria,zakariaberrada@menara.ma,1975-09-17,m,Nador,0677939801,2022-09-18,Facebook
CLI04467,Chraibi,Ayoub,ayoubchraibi@yahoo.fr,1985-04-30,M,Tétouan,0697555490,2025-12-30,Recommandation
CLI02986,El Ouafi,Ilham,ilham.elouafi@hotmail.com,1977-11-21,f,Tétouan,0626334570,2023-10-13,Affichage
CLI03955,Drissi,Meryem,meryem-drissi@menara.ma,1998-12-25,F,Béni Mellal,0658747441,2025-05-30,Facebook
CLI00641,Filali,Widad,widad-filali@menara.ma,1985-05-19,F,Nador,0732694968,2025-04-13,Recommandation
CLI01369,El Ouafi,Rania,rania_elouafi98@outlook.com,1990-09-19,Femme,Oujda,0703374499,2026-01-10,TV
CLI02826,Benali,Mariam,mariam.benali@outlook.com,1989-05-30,Femme,casablanca,0730748027,2024-09-26,TV
CLI00080,Benali,Rabha,rabha.benali@outlook.com,1980-01-24,Femme,Tétouan,0748016245,2023-07-23,Influenceur
CLI02032,Cherkaoui,Rim,rim_cherkaoui36@yahoo.fr,1977-08-12,0,Tanger,0615576941,2022-10-12,TikTok
CLI02040,Oulhaj,Bilal,bilaloulhaj8@gmail.com,1953-04-12,M,Taza,0799399451,2026-01-31,Google SEO
CLI01265,El Hamdouchi,Nassim,nassimelhamdouchi@menara.ma,2009-12-14,male,Safi,0782905256,2024-02-03,TikTok
CLI00009,Oulhaj,Simo,simo.oulhaj85@menara.ma,1970-01-03,M,Meknès,0647510799,2024-11-04,Instagram
CLI03546,El Ouafi,Hamid,hamid_elouafi@hotmail.com,1985-01-10,m,Casablanca,0686822672,2026-02-16,Email
CLI02446,Kettani,Hassan,hassan_kettani14@outlook.com,1954-05-18,male,Marrakech,0779372239,2025-04-12,Instagram
CLI00729,Boulahia,Amine,amine_boulahia97@menara.ma,2009-08-29,m,Casablanca,0689394065,2024-06-23,TikTok
CLI04428,Errami,Laila,laila.errami@yahoo.fr,1988-09-24,Femme,Nador,0756854206,2024-07-20,Influenceur
CLI03828,Drissi,Fatima,fatima-drissi@outlook.com,1991-08-26,Femme,Fès,0682485802,2024-04-28,TikTok
CLI04031,Chraibi,Abdellatif,abdellatifchraibi97@gmail.com,1953-12-10,M,Béni Mellal,0625368586,2022-11-22,Recommandation
CLI02496,Berrada,Ilyas,ilyasberrada65@hotmail.com,1997-01-29,1,El Jadida,0710376226,2023-08-17,TikTok
CLI00665,Fennich,Soufiane,soufiane_fennich@outlook.com,1997-01-14,M,Taza,0608172143,2022-06-10,Influenceur
CLI03573,Zeroual,Amine,amine.zeroual@menara.ma,1989-11-30,m,Kenitra,0752077486,2026-03-24,Google SEO
CLI02982,Alaoui,Nabil,nabil.alaoui@menara.ma,2002-02-01,M,Safi,0702082896,2022-10-19,Affichage
CLI03660,Cherkaoui,Hajar,hajarcherkaoui@gmail.com,1976-10-21,Femme,Kenitra,0607452548,2026-04-30,Influenceur
CLI03083,Ziani,Yasmine,yasmine-ziani89@hotmail.com,1982-02-26,female,Casablanca,0681230738,2026-02-07,Affichage
CLI02129,El Amrani,Simo,simoelamrani93@outlook.com,1989-06-03,1,Casablanca,0709507151,2026-03-01,TV
CLI02343,Berrada,Ali,ali.berrada@menara.ma,1986-07-29,H,Fès,0720643395,2023-03-11,TikTok
CLI03682,Benhaddou,Malika,malikabenhaddou@outlook.com,1996-12-28,female,tetouan,0689269481,2023-10-10,Email
CLI00344,Errami,Issam,issam.errami@hotmail.com,1968-03-07,H,Béni Mellal,0637548214,2024-01-01,TikTok
CLI00922,Ksikes,Ilyas,ilyasksikes52@outlook.com,1971-03-17,1,Safi,0619262213,2024-09-02,Facebook
CLI04511,Saidi,Houssam,houssam.saidi@gmail.com,2002-01-16,male,Oujda,0620501223,2022-04-28,Facebook
CLI01834,El Ghazi,Aicha,aichaelghazi@hotmail.com,1959-05-20,F,Nador,0720475983,2023-07-01,TikTok
CLI00384,Alaoui,Nabil,nabil_alaoui@outlook.com,1950-03-01,M,El Jadida,0743027169,2023-07-07,Email
CLI00281,Zeroual,Ilham,ilham_zeroual@menara.ma,1950-07-05,f,tanja,0677220054,2025-09-13,Email
CLI02070,Bouazza,Mehdi,mehdi-bouazza@yahoo.fr,1949-03-21,1,Casablanca,0614762073,2024-01-05,Recommandation
CLI02559,Bouyahia,Nour,nour-bouyahia@hotmail.com,1946-04-12,female,Casablanca,0771103402,2023-09-04,Google SEO
CLI03241,Belkadi,Malika,malika-belkadi@hotmail.com,2001-10-11,0,fès,0718562333,2022-10-30,Affichage
CLI00484,Tazi,Imane,imane.tazi@menara.ma,1890-01-01,f,Tétouan,0738822114,2026-03-27,TikTok
CLI03413,Benali,Manal,manalbenali1@outlook.com,1976-08-24,0,Meknès,0673382109,2022-08-19,Facebook
CLI01123,Filali,Tarik,tarik_filali@yahoo.fr,1999-10-30,m,Rabat,0711497887,2025-03-22,TV
CLI02934,Alaoui,Najat,najatalaoui@hotmail.com,1960-01-13,f,Oujda,0611214359,2024-08-09,Email
CLI00690,El Andaloussi,Amine,amine_elandaloussi23@outlook.com,1996-01-03,H,Meknès,0604787688,2025-12-15,Influenceur
CLI04134,Bouazza,Yasmine,yasmine-bouazza@yahoo.fr,1991-03-18,F,Rabat,0717185606,2022-05-18,Direct
CLI03771,Errami,Hanane,hanane.errami@hotmail.com,1971-07-31,Femme,Béni Mellal,0783401077,2026-01-09,Facebook
CLI02739,El Mansouri,Mustapha,mustapha.elmansouri@hotmail.com,1993-06-28,H,kénitra,0645740850,2025-02-27,Direct
CLI00816,Ksikes,Hajar,hajar-ksikes@yahoo.fr,1946-01-26,female,Meknès,0728799160,2024-11-18,TV
CLI01907,Boulahia,Loubna,loubnaboulahia@yahoo.fr,1890-01-01,0,Taza,0742607824,2022-09-08,Instagram
CLI04251,Ouazzani,Aicha,aicha-ouazzani@yahoo.fr,1965-03-13,F,safi,0772083888,2025-01-23,Recommandation
CLI02176,Bouazza,Houda,houdabouazza@hotmail.com,1991-12-13,Femme,Oujda,0773824382,2023-02-15,Instagram
CLI00732,El Fassi,Nabil,nabilelfassi@gmail.com,1988-12-26,m,Kenitra,0772989376,2022-07-15,Facebook
CLI02530,Hajji,Ali,ali.hajji19@menara.ma,1999-12-18,M,Marrakech,0755577343,2023-05-05,Facebook
CLI04037,Mernissi,Souad,souad-mernissi40@hotmail.com,2000-06-26,Femme,taza,0678537335,2025-07-04,Google SEO
CLI95435,Belkadi,Brahim,brahim_belkadi@hotmail.com,2009-07-08,male,Tétouan,0708030892,2023-08-07,Facebook
CLI00948,Bakkali,Latifa,latifa_bakkali3@outlook.com,1980-05-28,female,Kenitra,0784424648,2025-11-08,Affichage
CLI03379,Tahiri,Fatima,fatima-tahiri@hotmail.com,1982-10-21,F,Taza,0790474473,2023-07-30,Google SEO
CLI04048,Benjelloun,Youssef,youssef.benjelloun@outlook.com,1982-10-06,male,Safi,0713738872,2022-11-01,Recommandation
CLI90395,Alaoui,Ilham,ilham-alaoui@menara.ma,1951-12-11,Femme,Oujda,0637024469,2025-07-15,Affichage
CLI01746,El Ouafi,Samira,samira_elouafi@outlook.com,1987-09-05,Femme,El Jadida,0628678515,2023-07-07,Google SEO
CLI03490,Chraibi,Hassan,hassan_chraibi29@hotmail.com,1986-07-09,male,Tétouan,0682235963,2025-01-11,Recommandation
CLI02575,Ouazzani,Reda,redaouazzani@outlook.com,1998-01-23,H,Marrakech,0786491535,2025-06-29,Google SEO
CLI01204,Moussaoui,Ayoub,ayoubmoussaoui@gmail.com,2008-02-24,1,el jadida,0650186074,2022-03-26,Facebook
CLI03016,Bouazza,Issam,issam_bouazza@outlook.com,1966-06-12,H,Safi,0672912698,2023-09-30,Instagram
CLI03161,El Hajjaji,Houssam,houssam.elhajjaji@yahoo.fr,1981-04-03,male,Meknès,0653954328,2026-03-27,Recommandation
CLI03036,Lamrani,Walid,walid-lamrani@yahoo.fr,1976-05-28,H,Tanger,0773019952,2022-11-14,Influenceur
CLI01490,Saidi,Chaimae,chaimae_saidi@gmail.com,2007-03-03,Femme,Oujda,0706734767,2022-09-10,Instagram
CLI00812,Chakir,Adil,adilchakir@outlook.com,1999-02-06,H,Tétouan,0711287942,2024-08-26,TV
CLI00189,El Fassi,Rabha,rabha_elfassi@yahoo.fr,1989-05-09,female,Meknès,0752577754,2022-09-27,Direct
CLI04823,Guerrouj,Nassim,nassim.guerrouj@outlook.com,1961-06-03,M,Agadir,0762952305,2025-04-26,Email
CLI01934,Saidi,Yasmine,yasmine_saidi@menara.ma,1982-12-13,0,Rabat,0760489924,2024-05-13,Influenceur
CLI02260,Chraibi,Sara,sarachraibi@menara.ma,1958-11-01,0,Béni Mellal,0771188161,2023-04-24,Affichage
CLI97167,Rhazouani,Loubna,loubnarhazouani@outlook.com,1974-11-23,f,Meknès,0638220502,2025-01-13,TikTok
CLI03110,Errami,Amina,amina-errami@hotmail.com,1947-04-09,Femme,Tanger,0636689494,2024-04-12,TV
CLI00540,Belkadi,Zineb,zinebbelkadi@outlook.com,1968-12-13,F,Meknès,0775485819,2024-02-16,Email
CLI01168,Alaoui,Kawtar,kawtar_alaoui26@hotmail.com,1948-03-19,Femme,Meknès,0785637114,2025-07-23,Facebook
CLI04949,Mernissi,Driss,driss.mernissi@gmail.com,1957-06-10,Homme,Nador,0751505893,2022-10-12,TikTok
CLI02524,Filali,Oumaima,oumaimafilali@menara.ma,1964-04-01,F,Oujda,0651187786,2023-05-30,Email
CLI02589,Drissi,Hamid,hamid-drissi@yahoo.fr,1978-01-26,1,Tnja,0640807700,2025-05-02,Email
CLI03153,Cherkaoui,Mehdi,mehdicherkaoui48@yahoo.fr,1997-10-14,M,Béni Mellal,0728681591,2025-10-17,TikTok
CLI02348,Berrada,Ghita,ghita-berrada18@hotmail.com,1966-09-18,f,Fès,0768574397,2026-03-23,Email
CLI00563,Rhazouani,Karim,karim_rhazouani74@outlook.com,1999-06-20,male,Agadir,0745770299,2023-05-13,Facebook
CLI04453,Bakkali,Brahim,brahim-bakkali@gmail.com,1950-01-03,m,Marrakech,0668834842,2024-11-17,Influenceur
CLI01230,Benomar,Youssef,youssef-benomar@hotmail.com,1973-06-08,M,Taza,0727633041,2024-02-21,Instagram
CLI02999,Errami,Riad,riad_errami@outlook.com,2010-04-01,H,Meknès,0793992783,2022-08-20,Influenceur
CLI04932,Fennich,Mariam,mariam.fennich10@menara.ma,1986-09-29,Femme,Taza,0762760280,2025-08-31,Recommandation
CLI00074,Errami,Jamal,jamal-errami10@gmail.com,1953-02-21,male,Nador,0751884422,2022-07-05,TikTok
CLI04892,El Mansouri,Ayoub,ayoubelmansouri@outlook.com,1996-12-04,Homme,Agadir,0752112944,2023-06-22,Email
CLI00907,Kettani,Naima,naima-kettani@hotmail.com,1990-06-26,F,Agadir,0791330303,2025-07-30,Email
CLI00109,El Khamlichi,Riad,riadelkhamlichi50@gmail.com,1999-07-27,H,Safi,0722444721,2025-05-19,Facebook
CLI03429,Idrissi,Driss,drissidrissi@gmail.com,1981-02-01,male,Kenitra,0710214654,2024-05-08,Affichage
CLI03827,Lahlou,Issam,issam-lahlou13@outlook.com,1975-12-07,M,Agadir,0616049609,2024-12-04,Instagram
CLI02595,Berrada,Omar,omar.berrada@yahoo.fr,1996-03-13,Homme,Tétouan,0794919265,2023-07-12,TV
CLI04083,Belkadi,Rania,rania_belkadi99@gmail.com,1951-12-26,Femme,Kenitra,0776716344,2023-10-09,Direct
CLI03727,Bouyahia,Brahim,brahimbouyahia91@outlook.com,1954-10-23,m,Marrakech,0783485497,2025-02-27,TikTok
CLI00787,El Fassi,Youssef,youssef.elfassi@menara.ma,1951-11-07,1,Meknès,0682717217,2025-10-04,Email
CLI02087,Guerrouj,Malika,malikaguerrouj@hotmail.com,2001-05-03,Femme,Béni Mellal,0760557384,2026-04-25,Instagram
CLI00290,Drissi,Hassan,hassan.drissi@gmail.com,1987-12-16,M,Casablanca,0672380468,2024-10-13,Facebook
CLI01380,Benali,Omar,omar-benali@outlook.com,2010-04-12,1,Safi,0615616197,2025-09-16,Email
CLI02621,Cherkaoui,Soufiane,soufiane_cherkaoui@yahoo.fr,1999-05-16,H,Rabat,0642607133,2023-09-25,TV
CLI02906,El Fassi,Oumaima,oumaima_elfassi@menara.ma,1965-02-03,F,El Jadida,0732727206,2026-04-20,Influenceur
CLI00164,Kettani,Aicha,aicha_kettani@gmail.com,1986-05-03,female,El Jadida,0742168942,2025-01-23,Instagram
CLI04150,El Moussaoui,Hassan,hassan_elmoussaoui@yahoo.fr,1966-08-09,Homme,Agadir,0743311647,2023-03-20,Affichage
CLI02990,El Azzouzi,Nassim,nassimelazzouzi@hotmail.com,2004-01-15,H,Oujda,0746743340,2026-02-19,TV
CLI03641,Oulhaj,Salma,salma-oulhaj@yahoo.fr,1954-07-13,0,Tanger,0676999045,2023-01-05,Google SEO
CLI03206,El Hamdouchi,Latifa,latifaelhamdouchi@yahoo.fr,1986-10-14,0,Nador,0656284432,2026-02-13,TV
CLI01638,Cherkaoui,Laila,lailacherkaoui5@menara.ma,1964-03-13,F,Safi,0773538425,2025-05-31,Influenceur
CLI01184,Ziani,Salma,salmaziani@outlook.com,2005-04-03,F,Meknès,0793030285,2023-12-12,Email
CLI02354,Ziani,Tarik,tarikziani49@gmail.com,1967-01-17,m,Taza,0615424015,2025-04-17,Google SEO
CLI03678,Bensouda,Omar,omar-bensouda@menara.ma,1982-11-27,Homme,Tanger,0631868398,2023-01-30,TikTok
CLI02646,Moussaoui,Badr,badr_moussaoui@outlook.com,1890-01-01,M,Casablanca,0688169035,2025-05-18,Affichage
CLI01036,Ouazzani,Adil,adil.ouazzani@yahoo.fr,1958-04-01,male,Marrakech,0737066187,2023-05-27,TikTok
CLI01488,Chraibi,Nour,nourchraibi@menara.ma,1954-12-23,female,Nador,0739688593,2022-10-21,Recommandation
CLI03790,Bouazza,Samir,samirbouazza@gmail.com,1956-07-22,H,Meknès,0746487820,2023-12-28,Direct
CLI02887,El Ouafi,Widad,widad.elouafi@hotmail.com,1949-01-09,Femme,Marrakech,0652753177,2024-01-24,TV
CLI01863,El Hamdouchi,Badr,badr_elhamdouchi@outlook.com,1991-05-17,Homme,Fès,0697739836,2023-12-13,Influenceur
CLI02738,Benjelloun,Simo,simo.benjelloun@yahoo.fr,1952-08-05,H,Tanger,0623357937,2022-04-12,Direct
CLI00317,Mernissi,Manal,manal-mernissi4@gmail.com,1978-12-07,F,Safi,0632420448,2023-12-19,Facebook
CLI02206,El Ouafi,Manal,manal-elouafi86@menara.ma,1959-04-11,f,Rabat,0772610540,2022-06-19,Facebook
CLI01858,Hajji,Rim,rim_hajji@menara.ma,1971-08-30,Femme,Nador,0771319844,2022-08-30,Recommandation
CLI00558,Tahiri,Adil,adil_tahiri@gmail.com,1987-12-13,Homme,Safi,0691508632,2024-08-30,Instagram
CLI04124,Benomar,Mustapha,mustapha-benomar@gmail.com,1962-12-19,M,Nador,0725945838,2025-04-17,TikTok
CLI01088,El Khamlichi,Amina,aminaelkhamlichi67@menara.ma,1982-07-17,0,Nador,0791498609,2023-02-10,TV
CLI04845,Tazi,Widad,widadtazi@yahoo.fr,2005-07-18,f,Nador,0787372277,2024-10-20,Google SEO
CLI03562,Moussaoui,Nabil,nabil-moussaoui@yahoo.fr,1974-04-09,1,rabat,0717455637,2022-11-18,Affichage
CLI00887,Bakkali,Btissam,btissam-bakkali@gmail.com,1946-06-15,F,taza,0784673574,2022-05-14,Facebook
CLI02413,Zeroual,Abdellatif,abdellatifzeroual12@outlook.com,1974-11-17,m,TANGER,0786237857,2022-06-18,Direct
CLI02275,El Amrani,Mustapha,mustapha.elamrani@outlook.com,1960-01-19,m,Tétouan,0611785125,2023-08-12,TV
CLI01140,Berrada,Simo,simoberrada@hotmail.com,1975-07-20,m,Fès,0743767348,2025-01-23,Instagram
CLI04268,El Ouafi,Mustapha,mustapha.elouafi@yahoo.fr,1963-06-10,1,nador,0726465072,2024-08-16,Email
CLI04579,Belkadi,Samira,samira-belkadi@yahoo.fr,2006-11-25,f,Agadir,0620619417,2022-05-13,Email
CLI03008,Lahlou,Nadia,nadia-lahlou95@hotmail.com,1990-03-11,f,Taza,0781427350,2025-07-27,Facebook
CLI01930,El Ghazi,Ahmed,ahmed-elghazi@outlook.com,1953-07-05,1,Rabat,0695789035,2023-10-22,TikTok
CLI03968,El Hamdouchi,Nassim,nassim_elhamdouchi64@hotmail.com,1950-09-21,1,Taza,0671819624,2026-01-19,Direct
CLI03013,Bouazza,Reda,reda-bouazza@outlook.com,1970-12-29,Homme,Tétouan,0725332497,2024-05-18,Google SEO
CLI04156,Zeroual,Naima,naima.zeroual@hotmail.com,1948-05-04,female,Tanger,0641879878,2024-10-27,TikTok
CLI04865,El Azzouzi,Ahmed,ahmedelazzouzi@gmail.com,1990-09-25,male,Rabat,0641270229,2023-08-03,TikTok
CLI04505,Alaoui,Siham,siham_alaoui@menara.ma,1960-04-14,female,Casablanca,0703367691,2022-10-29,Facebook
CLI02614,Errami,Laila,laila.errami40@hotmail.com,1963-05-30,f,Oujda,0765923002,2022-10-15,Facebook
CLI04017,El Moussaoui,Chaimae,chaimae.elmoussaoui40@outlook.com,1989-05-12,f,Oujda,0662576229,2023-09-14,Direct
CLI00187,Chakir,Samir,samir.chakir@menara.ma,1999-12-04,m,OUJDA,0782223943,2024-05-27,Instagram
CLI02776,Rhazouani,Issam,issamrhazouani56@menara.ma,1992-09-17,male,Tétouan,0706300798,2024-12-16,Facebook
CLI04759,Bouazza,Jamal,jamal.bouazza@yahoo.fr,1951-03-28,male,El Jadida,0601127470,2025-01-10,TikTok
CLI03782,El Mansouri,Salma,salmaelmansouri@menara.ma,1977-07-18,f,Safi,0602730499,2022-04-22,Direct
CLI00567,Fennich,Ali,alifennich@gmail.com,1979-02-18,H,Tanger,0788327532,2024-04-03,Direct
